Latitude,Longitude,City Name,Country,Temperature F,Humidity (%),Cloudiness (%),Wind Speed (mph)
15.879444,108.335,Hoi An,VN,82.95875,99.75,32.5,6.17125
15.9449,120.3003,Calomboyan,PH,50.62875,45.375,0.0,4.9125
15.9948,120.424,Banaoang,PH,73.5225,96.25,63.5,2.53625
16.233333,-94.65,San Francisco Del Mar,MX,81.25125,97.375,54.0,7.7787500000000005
16.519182,121.181239,Solano,PH,70.44,95.0,69.5,2.40875
16.695,120.6553,Kibungan,PH,70.60875,97.5,56.5,2.1012500000000003
16.919054,121.629342,Diamantina,PH,75.70499999999998,97.625,66.5,3.3324999999999996
17.1,-92.883333,Pueblo Nuevo Solistahuacan,MX,72.84,86.875,43.0,1.6825
17.283333,74.55,Vite,IN,71.3625,90.75,59.5,9.287500000000001
17.6,73.166667,Dabhol,IN,77.76375,97.25,94.0,12.77
17.766667,-99.983333,Tlacotepec,MX,60.575,94.375,71.0,2.43875
18.1655,120.7175,Piddig,PH,77.70125,98.75,40.0,3.5275
18.5383333,-72.4122222,Carrefour,HT,81.5775,89.875,26.5,3.0124999999999997
18.716667,-99.783333,Zacualpan,MX,76.12875,83.875,40.5,2.3412499999999996
18.833333,79.45,Naspur,IN,81.02625,75.125,41.0,11.497499999999999
19.783333,-100.966667,Indaparapeo,MX,59.51,92.5,52.0,2.50875
19.966667,72.733333,Dahanu,IN,78.61875,100.0,84.5,16.8925
20.25,74.45,Manmad,IN,72.84750000000001,91.875,48.0,12.743749999999997
20.419722,104.043889,Xam Nua,LA,69.79875,92.375,72.5,1.9087500000000002
20.55,-102.8,Tototlan,MX,59.73,68.0,46.0,2.52125
20.716667,-89.166667,Huhi,MX,78.99125000000001,90.125,12.0,4.3812500000000005
20.816667,71.033333,Una,IN,76.03125,93.0,91.5,10.9925
21.1,82.1,Mahasamund,IN,77.24625,89.75,57.0,12.434999999999999
21.3,70.25,Keshod,IN,77.41499999999999,88.125,92.0,10.896249999999998
21.483333,109.1,Beihai,CN,76.2875,97.875,0.0,18.61625
21.8766667,-79.8402778,Condado,CU,80.70125,99.625,50.0,13.91625
22.0783333,-159.3219444,Kapaa,US,77.405,93.5,51.0,10.32375
22.1494444,-79.9736111,Manicaragua,CU,76.715,90.375,42.0,7.553750000000001
22.533333,76.683333,Satwas,IN,75.89625,91.75,81.0,11.625
22.616944,88.214444,Bhandardaha,IN,82.35125000000001,93.375,79.5,3.471249999999999
22.850416,113.247006,Daliang,CN,85.08125000000001,90.625,41.5,7.24875
23.2,77.083333,Sehore,IN,74.735,95.75,87.0,12.07125
23.333333,75.566667,Unhel,IN,75.1875,90.625,84.0,12.3225
23.633333,85.516667,Ramgarh,IN,78.32625,89.875,55.0,4.62
23.783333,86.3,Malkera,IN,78.135,95.375,70.5,3.36
24.0333333,88.9666667,Bheramara,BD,62.48374999999999,99.25,69.0,4.130000000000001
24.0833333,89.6166667,Bera,BD,80.53125,93.625,59.5,5.75125
24.383333,81.3,Govindgarh,IN,78.17999999999998,94.625,65.0,4.0325
24.716667,80.983333,Kotar,IN,76.21125,96.125,84.0,6.52
24.9,-76.2,Rock Sound,BS,83.49,98.25,65.0,15.873750000000001
25.183333,75.833333,Kota,IN,75.61500000000001,94.25,75.0,7.960000000000001
25.258172,55.304717,Dubai,AE,92.35249999999999,84.25,0.0,6.647500000000001
25.55,80.716667,Baberu,IN,75.5025,94.75,86.0,6.688750000000001
25.61,-80.4297222,Richmond West,US,81.90875,87.625,54.0,10.995
25.683333,82.416667,Machhlishahr,IN,78.61875,98.5,81.0,3.2625
26.016667,-111.35,Loreto,MX,60.28124999999999,86.375,15.0,3.4025
26.309444,127.770278,Chatan,JP,81.9,98.75,89.0,10.3375
26.416667,87.25,Jogbani,IN,82.51125,88.25,62.5,4.745
26.4669444,-81.8016667,San Carlos Park,US,59.4375,84.375,1.0,3.2775000000000007
26.588056,127.976111,Nago,JP,81.72875000000002,98.75,89.0,10.3375
26.757222,83.127778,Maghar,IN,82.33125,88.625,57.0,7.696249999999999
26.966667,75.383333,Jobner,IN,78.0125,92.75,57.5,5.6825
27.1,84.083333,Bagaha,IN,82.05000000000001,87.25,32.0,7.234999999999999
27.25,91.2,Mongar,BT,73.44375,89.25,55.0,1.45875
27.665833,120.565833,Kunyang,CN,81.78000000000002,97.625,35.5,5.291250000000001
27.734444,111.994444,Loudi,CN,80.12625,83.625,2.5,3.9200000000000004
27.983333,94.666667,Basar,IN,77.67875,87.375,59.0,1.6675
28.2486111,-81.2813889,Saint Cloud,US,67.92250000000001,98.125,92.0,10.322500000000002
28.5388889,-80.6722222,Merritt Island,US,83.46875,97.75,73.5,17.27
28.75,77.283333,Loni,IN,80.51375,97.5,64.5,3.4437499999999996
28.9166667,80.3333333,Mahendranagar,NP,79.44,89.75,27.0,3.445
29.216667,79.516667,Haldwani,IN,70.35,89.75,44.0,2.07625
29.283333,77.716667,Khatauli,IN,63.92,76.875,7.5,3.5425
29.4,78.683333,Afzalgarh,IN,78.83250000000001,94.625,60.5,3.025
29.533333,75.016667,Sirsa,IN,79.67625,96.125,61.5,3.97625
29.6991667,-91.2066667,Morgan City,US,78.71,89.875,52.5,11.497499999999999
29.916667,77.3,Nakur,IN,78.6525,96.75,60.0,3.9625
30.183333,78.116667,Doiwala,IN,77.145,95.375,65.0,3.0524999999999998
30.3580556,-90.0655556,Mandeville,US,79.49875,87.0,60.0,7.387500000000001
30.7,-111.816667,Altar,MX,81.04875000000001,55.125,5.0,4.69
30.871229,105.384542,Taihe,CN,80.50874999999999,80.125,10.0,3.2787500000000005
31.1169444,-97.7275,Killeen,US,76.32625,94.375,82.0,7.57
31.35,27.2333333,Marsa Matruh,EG,80.675,67.125,0.0,10.05875
31.612833,55.410666,Bafq,IR,74.1075,16.5,26.5,4.25625
31.783333,76.35,Nadaun,IN,76.5825,91.25,68.0,2.6899999999999995
32.022222,34.866667,Qiryat Ono,IL,78.2375,76.625,11.0,5.235
32.266667,77.166667,Manali,IN,36.870000000000005,89.875,90.0,1.3887500000000002
32.3861111,-94.8755556,Kilgore,US,77.225,93.875,82.0,6.6450000000000005
32.761667,34.971944,Tirat Karmel,IL,80.045,100.0,6.5,7.68125
32.785833,119.427778,Gaoyou,CN,70.96875,49.5,0.0,7.59625
32.979444,114.029444,Zhumadian,CN,77.12249999999999,74.625,18.5,3.2775
33.1433333,-117.1652778,San Marcos,US,67.25500000000001,80.875,23.5,3.4175
33.366667,130.516667,Tosu,JP,75.13,84.25,41.0,4.6475
33.566667,130.5,Umi,JP,75.3275,84.25,41.0,4.6475
33.6619444,-112.3405556,Sun City West,US,81.70625,44.25,0.0,4.5775
33.9411111,-84.2136111,Norcross,US,78.5925,76.125,30.0,6.08875
34.066667,136.2,Owase,JP,75.5025,96.125,88.5,7.22125
34.1213889,-118.1055556,San Marino,US,71.32875,69.875,0.0,2.1862500000000002
34.37002,73.47082,Muzaffarabad,PK,73.14,75.625,8.0,2.4925
34.7391667,-112.0091667,Cottonwood,US,62.34125,76.0,42.0,2.47875
34.873113,71.14697,Asadabad,AF,76.4925,52.0,36.0,2.29875
35.027452,135.999712,Ritto,JP,75.52875,89.0,50.0,10.518749999999999
35.3,138.933333,Gotemba,JP,71.61749999999999,93.75,71.0,4.215
35.6,138.933333,Otsuki,JP,76.67125,95.75,78.0,12.266250000000003
35.6527778,-97.4777778,Edmond,US,75.08500000000001,94.625,88.5,10.492500000000001
35.905833,14.488056,Gzira,MT,79.91749999999999,93.375,3.5,3.2912500000000002
36.1397222,-120.3591667,Coalinga,US,70.325,83.875,0.0,2.70375
36.213288,58.795755,Neyshabur,IR,59.33624999999999,28.75,0.0,4.3525
36.333333,139.45,Ashikaga,JP,72.30375000000001,89.75,61.0,4.94125
36.604981,34.308359,Erdemli,TR,76.90875,73.5,8.0,3.9212499999999997
36.8333333,22.7,Elos,GR,77.63374999999999,77.875,0.0,10.282499999999999
37.193611,122.051111,Wencheng,CN,76.45875,92.375,59.0,1.4449999999999998
37.303373,-6.300969,Pilas,ES,73.00250000000001,76.125,29.0,6.2125
37.483333,13.983333,San Cataldo,IT,73.97250000000001,82.875,1.0,3.7512499999999998
37.6189,48.5258,Khalkhal,IR,79.76625,99.125,83.5,13.903749999999999
37.7833333,20.8666667,Gaitanion,GR,78.51625,92.375,0.0,14.37625
37.916667,140.116667,Yonezawa,JP,76.29125,85.625,67.5,7.610000000000001
38.115603,-3.084799,Villacarrillo,ES,67.09875,65.5,0.0,4.0175
38.3686111,-93.7780556,Clinton,US,79.38499999999999,83.625,30.5,9.358749999999999
38.6166667,21.3,Kalivia,GR,79.51625000000001,92.25,0.0,7.737500000000001
38.829082,-9.168106,Loures,PT,69.35875,83.5,61.0,5.570000000000001
39.116667,16.783333,Petilia Policastro,IT,68.87375,83.875,4.0,2.15875
39.4036111,-76.9505556,Eldersburg,US,80.92499999999998,82.5,11.5,2.91625
39.4525,20.2761111,Plataria,GR,71.64125,62.0,1.0,3.2350000000000003
39.6482,47.9174,Parsabad,IR,69.84375,70.5,28.0,5.586250000000001
40.0575,44.4711111,Marmarashen,AM,64.97749999999999,67.625,24.5,2.6475
40.1133333,44.0552778,Sovetakan,AM,65.05624999999999,63.625,9.5,3.4025
40.4666667,19.4897222,Vlore,AL,76.75125,99.5,2.5,15.175000000000002
40.7438889,-74.0327778,Hoboken,US,79.31625000000001,89.25,7.5,3.86375
40.9113889,-73.7827778,New Rochelle,US,76.54875000000001,99.5,87.0,5.177499999999999
40.9333333,24.7166667,Khrisokhorion,GR,77.09,84.375,38.0,4.8575
41.045682,28.432325,Celaliye,TR,75.47375000000001,70.125,24.5,3.7649999999999997
41.214778,-8.588372,Milheiros,PT,59.53875000000001,68.375,0.0,8.66
41.2391667,-81.3461111,Streetsboro,US,78.4025,80.875,14.5,3.0512499999999996
41.4452778,21.0266667,Vranestica,MK,59.403749999999995,70.5,5.5,2.08875
41.647294,-8.43715,Vila Verde,PT,66.20750000000001,87.5,39.0,2.3949999999999996
41.917381,3.163098,Palafrugell,ES,69.39750000000001,96.0,40.0,4.10125
42.2813889,-83.3863889,Wayne,US,68.75,95.0,85.5,10.3375
42.6105556,-71.2347222,Tewksbury,US,77.12500000000001,73.0,51.0,4.66125
42.6402778,-87.9102778,Somers,US,78.9625,75.875,4.5,3.61375
42.65,26.9833333,Karnobat,BG,75.34625000000001,64.875,49.5,3.4875000000000003
42.963611,22.123056,Vlasotince,RS,63.30125,85.25,51.0,2.28375
43.033062,-8.80925,Santa Comba,ES,64.735,83.375,71.5,15.1325
43.0966667,-71.4655556,Hooksett,US,76.8525,78.125,0.0,5.1499999999999995
43.125833,133.133889,Partizansk,RU,68.31125,53.0,49.5,4.617500000000001
43.2080556,-71.5380556,Concord,US,64.29875,73.0,1.0,3.5300000000000002
43.566667,12.133333,Sansepolcro,IT,63.155,76.375,15.0,2.7887500000000003
43.8222222,18.2066667,Hadzici,BA,59.6825,77.375,58.5,1.9325
43.866667,10.333333,Massarosa,IT,69.39874999999999,100.0,63.0,3.2750000000000004
44.162778,80.0,Zharkent,KZ,45.17249999999999,44.375,0.0,2.99875
44.3,23.166667,Verbita,RO,67.24875,84.625,31.5,7.22
44.519722,20.573611,Sopot,RS,63.637499999999996,96.0,57.0,4.24125
44.5455,40.7933,Vladimirskaya,RU,68.80875,76.125,11.0,4.395
44.8683333,13.8480556,Pula,HR,68.345,100.0,15.5,3.41625
44.908889,78.492222,Karabulak,KZ,78.39750000000001,96.125,77.5,4.76
45.1,26.483333,Naeni,RO,74.89625,56.125,37.0,4.27
45.1,-75.216667,Chesterville,CA,64.97,85.125,16.0,4.74375
45.183333,124.816667,Fuyu,CN,78.52874999999999,99.875,53.0,8.2675
45.216667,131.083333,Jidong,CN,74.54,78.875,63.0,3.46125
45.3055556,-93.7938889,Monticello,US,81.19125000000001,73.25,24.0,4.5912500000000005
45.3566667,-122.8388889,Sherwood,US,60.551249999999996,76.0,45.5,1.7824999999999998
45.438333,21.688333,Ramna,RO,64.06625,96.75,86.0,4.647499999999999
46.033333,-74.2,Val-David,CA,63.65749999999999,83.375,14.0,3.165
46.05,25.266667,Homorod,RO,81.04,80.25,43.0,9.9175
46.101111,43.507222,Priyutnoye,RU,69.73625,43.875,34.0,16.615000000000002
46.3580556,-94.2005556,Brainerd,US,66.2225,97.75,92.0,10.100000000000001
46.65,23.133333,Marisel,RO,62.254999999999995,86.5,73.5,2.7600000000000002
46.766667,21.95,Tinca,RO,62.254999999999995,97.625,85.5,3.5424999999999995
46.816111,134.26,Bikin,RU,64.9275,98.0,97.0,7.19125
47.111313,18.129478,Berhida,HU,61.91625,99.125,81.5,7.2612499999999995
47.283333,11.6,Wattens,AT,49.41124999999999,97.0,52.5,1.6825
47.563907,19.51267,Valko,HU,52.89,74.0,7.0,3.1375000000000006
47.616667,21.35,Balmazujvaros,HU,65.83624999999999,91.5,79.0,6.478749999999999
47.688205,17.25,Bosarkany,HU,63.2725,96.25,86.5,12.491249999999999
47.983333,8.816667,Tuttlingen,DE,59.82125,82.5,25.5,3.4025
48.066667,26.65,Havarna,RO,78.42875000000001,92.5,48.0,5.02625
48.2766667,-116.5522222,Sandpoint,US,56.73125,55.0,5.0,2.3800000000000003
48.404178,24.93874,Yabluniv,UA,70.94375000000001,50.25,43.5,5.6525
48.716667,9.416667,Plochingen,DE,58.332499999999996,91.75,41.5,3.3025
48.766667,-79.0,Macamic,CA,59.618750000000006,79.75,48.0,7.08
48.833607,24.524297,Stari Bohorodchany,UA,72.915,89.125,66.0,2.2712499999999998
48.941028,16.73353,Hustopece,CZ,64.01,84.25,46.0,8.39375
49.025425,2.216907,Taverny,FR,65.465,84.125,59.5,6.688750000000001
49.18228,15.458117,Telc,CZ,59.813750000000006,92.375,39.5,6.46375
49.433333,2.083333,Beauvais,FR,63.8525,87.375,53.5,6.869999999999999
49.706317,17.076908,Litovel,CZ,62.89125,95.125,60.5,13.413749999999999
49.71,6.5002778,Wasserbillig,LU,62.3125,83.75,17.0,2.61875
49.880047,36.737232,Kochetok,UA,74.64500000000001,30.0,1.5,11.498750000000001
50.1017,40.8847,Petropavlovka,RU,49.43625,83.25,45.5,5.302499999999999
50.300642,17.324338,Mikulovice,CZ,60.99125,77.5,13.5,3.29125
50.55,9.666667,Fulda,DE,73.08375,75.0,29.5,3.375
50.7,4.033333,Enghien,BE,66.26375,85.125,55.5,3.81
50.7967,-1.083333,Portsmouth,GB,61.7975,76.125,0.0,9.12
50.992377,14.382757,Velky Senov,CZ,64.03125,72.625,14.5,4.4925
51.307193,39.217316,Novovoronezh,RU,72.545,34.375,0.0,8.00125
51.503848,3.899894,Goes,NL,66.47,97.25,40.5,10.323749999999999
51.733333,9.016667,Bad Driburg,DE,65.53125,72.5,12.0,4.88375
51.933333,10.333333,Langelsheim,DE,64.0725,80.25,3.5,5.5425
52.031712,113.500867,Chita,RU,54.727500000000006,80.0,56.0,2.5200000000000005
52.2264,35.0552,Pervoavgustovskiy,RU,75.49125,30.375,33.5,10.29375
52.443562,15.118347,Sulecin,PL,66.16250000000001,75.25,32.0,7.625
52.666667,13.283333,Hohen Neuendorf,DE,65.4175,77.875,43.0,8.53375
52.7807,52.2635,Buzuluk,RU,65.985,44.625,17.5,10.0725
52.991104,22.884219,Lapy,PL,65.72625000000001,90.75,70.0,6.87
53.3362,78.3301,Burla,RU,55.140000000000015,81.125,39.5,6.171250000000001
53.4593,85.4479,Kytmanovo,RU,47.92875,86.875,22.0,4.046250000000001
53.666667,91.666667,Zelenyy Bor,RU,59.763749999999995,86.375,52.5,6.745
53.993889,84.743056,Zalesovo,RU,50.41499999999999,86.0,37.0,4.66
54.1721,74.6946,Novovarshavka,RU,53.31750000000001,73.25,39.5,5.038749999999999
54.2833333,30.9911111,Horki,BY,70.4975,60.75,66.5,10.645
54.5,18.55,Gdynia,PL,64.5575,96.5,75.5,13.652500000000002
54.814262,73.587221,Irtyshskiy,RU,52.057500000000005,78.625,0.0,3.10875
54.8839,82.7762,Verkh-Tula,RU,53.83625,88.0,39.0,5.72375
55.1,-3.583333,Locharbriggs,GB,54.68000000000001,78.625,45.0,2.8575
55.426861,10.47137,Bullerup,DK,62.14125,92.875,7.0,5.1362499999999995
55.752222,37.615556,Moscow,RU,65.89,62.25,42.5,7.526249999999999
55.855443,11.967863,Jaegerspris,DK,62.196250000000006,90.125,4.0,5.38875
55.971111,37.920833,Ivanteyevka,RU,65.89,62.25,42.5,7.526249999999999
56.0573,99.376,Oktyabrskiy,RU,65.8975,62.25,42.5,7.526249999999999
56.333333,36.733333,Klin,RU,64.4975,75.0,55.5,9.9875
56.497793,31.63528,Toropets,RU,67.52624999999999,67.625,60.5,11.42875
57.029132,40.372664,Komsomolsk,RU,60.6975,78.625,40.0,6.828749999999999
57.1833333,26.75,Gulbene,LV,61.586250000000014,93.0,85.0,7.848750000000001
57.386983,41.286655,Privolzhsk,RU,59.955000000000005,83.125,52.0,6.702500000000001
57.683333,-4.25,Alness,GB,51.44,86.625,26.0,4.285
57.866667,11.966667,Kungalv,SE,62.48,84.0,58.5,3.655
58.048742,60.559493,Verkhnyaya Salda,RU,51.540000000000006,76.25,2.5,2.5787500000000003
58.387779,33.915463,Borovichi,RU,65.23125,74.25,53.5,9.2325
58.533333,58.766667,Sarany,RU,49.402499999999996,75.375,1.5,2.915
58.833333,6.033333,Oltedal,NO,55.662499999999994,88.75,25.0,2.4937499999999995
58.956389,126.2925,Tommot,RU,39.9975,79.0,29.0,3.8075
59.185384,60.518458,Lobva,RU,52.89,74.0,7.0,3.1375000000000006
59.373557,41.030474,Shuyskoye,RU,59.775,90.125,64.5,6.6049999999999995
59.483333,60.516667,Serov,RU,72.1575,69.125,69.0,5.151249999999999
59.5113889,24.8211111,Haabneeme,EE,64.31375,93.375,48.0,7.5975
59.614622,39.684037,Ustye,RU,62.53125000000001,98.875,68.5,8.981250000000001
60.020433,30.63716,Vsevolozhsk,RU,65.0975,86.625,71.0,5.459999999999999
60.153228,30.516463,Toksovo,RU,65.0975,86.625,71.0,5.459999999999999
60.383333,5.466667,Espeland,NO,56.55749999999999,87.5,23.0,2.42375
60.633333,6.433333,Vossevangen,NO,52.55250000000001,80.5,47.5,1.8362500000000002
60.918533,34.06427,Nikolskiy,RU,62.846250000000005,83.5,74.5,5.08
60.962251,46.483206,Krasavino,RU,58.90875,85.375,28.5,5.192500000000001
61.1531,41.343,Ust-Shonosha,RU,59.662499999999994,87.25,63.5,6.953749999999999
61.468056,128.920278,Mokhsogollokh,RU,46.556250000000006,71.75,65.0,3.6675
61.6,9.75,Vinstra,NO,49.31250000000001,98.375,88.5,2.1325000000000003
61.95,159.233333,Evensk,RU,49.09875,100.0,38.5,4.24125
62.105278,129.726944,Markha,RU,42.802499999999995,73.0,6.0,4.03125
62.433333,22.183333,Kauhajoki,FI,58.677499999999995,82.25,84.0,3.235
62.477778,17.306944,Timra,SE,58.1625,83.875,59.0,5.347500000000001
62.848698,34.826211,Povenets,RU,60.72,85.25,32.5,5.99
62.883333,152.433333,Seymchan,RU,61.721250000000005,94.375,77.5,5.626250000000001
63.3,18.716667,Ornskoldsvik,SE,56.666250000000005,95.0,65.0,7.33
63.416667,10.416667,Trondheim,NO,49.52,96.75,49.0,2.8975
63.716667,8.833333,Sistranda,NO,52.651250000000005,99.0,38.5,6.50625
63.833333,-20.4,Hella,IS,47.65875,98.25,55.0,9.302499999999998
63.866667,34.316667,Nadvoitsy,RU,62.45249999999999,81.375,50.5,4.535000000000001
64.4,11.4,Bangsund,NO,47.445,90.5,31.5,3.1375
64.566667,143.2,Ust-Nera,RU,34.800000000000004,72.75,13.5,2.20125
64.700136,43.393619,Pinega,RU,61.946250000000006,82.125,58.5,5.33125
65.008331,53.911278,Izhma,RU,57.896249999999995,79.625,20.0,5.29
65.333333,21.5,Pitea,SE,54.73625,88.125,56.5,8.853750000000002
65.466667,12.216667,Bronnoysund,NO,50.974999999999994,99.75,12.0,6.1274999999999995
65.887591,44.112612,Kamenka,RU,67.63875,54.875,26.5,6.0725
66.083333,60.516667,Verkhnyaya Inta,RU,60.1575,74.5,49.5,7.652499999999999
66.283333,14.066667,Hauknes,NO,41.53875000000001,93.125,46.5,2.19875
66.53,66.601944,Salekhard,RU,59.325,77.125,66.0,13.943749999999998
66.8,13.933333,Glomfjord,NO,41.8625,94.0,30.5,1.9637499999999999
66.967203,30.349053,Alakurtti,RU,56.085,72.375,61.5,4.13125
67.316667,14.45,Lopsmarka,NO,47.7575,100.0,55.0,4.465
67.564142,33.4031,Apatity,RU,54.588750000000005,77.25,63.0,3.1375
67.641793,53.043071,Naryan-Mar,RU,56.816250000000004,83.0,75.0,11.485
67.800556,130.411389,Batagay-Alyta,RU,28.679999999999996,66.375,12.0,3.9362500000000002
68.216667,-135.0,Aklavik,CA,38.978750000000005,94.125,47.5,13.120000000000001
68.368056,17.588889,Beisfjord,NO,43.002500000000005,99.375,63.0,2.07625
68.883333,33.016667,Vidyayevo,RU,49.65875,96.625,66.5,4.00375
69.118333,17.800556,Moen,NO,43.66749999999999,97.25,70.5,2.1325
69.166667,172.7,Komsomolskiy,RU,55.364999999999995,86.75,90.0,11.792499999999999
69.383333,178.416667,Leningradskiy,RU,40.785000000000004,93.25,72.5,10.9925
69.583333,20.216667,Lyngseidet,NO,42.845,98.375,46.0,2.0337500000000004
69.966667,23.241667,Alta,NO,44.91875,96.625,72.5,3.87875
70.016667,135.6,Ust-Kuyga,RU,34.96875,70.75,21.0,9.344999999999999
70.366667,31.1,Vardo,NO,49.86874999999999,97.625,49.0,8.521249999999998
70.633333,23.666667,Rypefjord,NO,49.2675,98.0,85.5,14.056249999999999
70.85,29.1,Berlevag,NO,48.795,84.5,81.5,10.853749999999998
71.033333,27.85,Mehamn,NO,48.761250000000004,78.0,86.5,11.216249999999999
71.2905556,-156.7886111,Barrow,US,79.88,77.375,8.0,10.71625
71.687222,128.869444,Tiksi,RU,38.1075,80.875,20.0,20.6825
71.966667,102.5,Khatanga,RU,42.48374999999999,93.25,91.0,22.85
72.7833333,-56.1666667,Upernavik,GL,37.42125,98.75,0.0,10.379999999999999
73.506944,80.546389,Dikson,RU,42.32625,98.375,79.0,32.98625
77.3025,-68.8425,Narsaq,GL,33.34125,85.25,62.5,5.12375
77.4894444,-69.3322222,Qaanaaq,GL,31.672500000000003,100.0,69.0,7.58375
78.2166667,15.6333333,Longyearbyen,SJ,36.68375,100.0,73.5,2.7037500000000003
